"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","population","population_1","pop_diff","city_state.y","Agency_Type.y","State_ref","State"
"Sugar Land,TX,City","TX0790500","Sugar Land",0,0,2,1,17,97,6,2017,1,"City","Sugar Land,TX","City",3,120,"Sugar Land","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",108718,NA,NA,"","","TX0790500","Sugar Land",NA,"South","West South Central",108718,109606,-888,"Sugar Land, TX","City","TX","TX"
"Taunton,MA,City","MA0031900","Taunton",0,2,1,8,8,30,6,2017,1,"City","Taunton,MA","City",11,44,"Taunton","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",60356,NA,NA,"","","MA0031900","Taunton",NA,"Northeast","New England",60356,62418,-2062,"Taunton, MA","City","MA","MA"
"Taylor,MI,City","MI8277500","Taylor",0,2,4,26,29,63,12,2017,1,"City","Taylor,MI","City",32,104,"Taylor","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",61781,NA,NA,"","","MI8277500","Taylor",NA,"Midwest","East North Central",61781,61146,635,"Taylor, MI","City","MI","MI"
"Tempe,AZ,City","AZ0072900","Tempe",2,11,23,45,101,566,45,2017,1,"City","Tempe,AZ","City",81,712,"Tempe","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",188144,NA,NA,"","","AZ0072900","Tempe",NA,"West","Mountain",188144,191348,-3204,"Tempe, AZ","City","AZ","AZ"
"Texas City,TX,City","TX0840900","Texas City",0,1,10,11,30,132,4,2017,1,"City","Texas City,TX","City",22,166,"Texas City","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",57448,NA,NA,"","","TX0840900","Texas City",NA,"South","West South Central",57448,59365,-1917,"Texas City, TX","City","TX","TX"
"Thornton,CO,City","CO0010400","Thornton",0,12,12,69,50,213,76,2017,1,"City","Thornton,CO","City",93,339,"Thornton","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",143838,NA,NA,"","","CO0010400","Thornton",NA,"West","Mountain",143838,147837,-3999,"Thornton, CO","City","CO","CO"
"Thousand Oaks,CA,City","CA0560700","Thousand Oaks",0,2,1,6,44,102,11,2017,1,"City","Thousand Oaks,CA","City",9,157,"Thousand Oaks","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",72118,NA,NA,"","","CA0560700","Thousand Oaks",NA,"West","Pacific",123032,123592,-560,"Thousand Oaks, CA","City","CA","CA"
"Tigard,OR,City","OR0340400","Tigard",0,4,5,4,11,92,7,2017,1,"City","Tigard,OR","City",13,110,"Tigard","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",56142,NA,NA,"","","OR0340400","Tigard",NA,"West","Pacific",56142,57885,-1743,"Tigard, OR","City","OR","OR"
"Tinley Park,IL,City","IL0165M00","Tinley Park",0,2,1,1,3,32,1,2017,1,"City","Tinley Park,IL","City",4,36,"Tinley Park","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53528,NA,NA,"","","IL0165M00","Tinley Park",NA,"Midwest","East North Central",53528,46948,6580,"Tinley Park, IL","City","IL","IL"
"Torrance,CA,City","CA0197200","Torrance",0,4,8,14,41,185,49,2017,1,"City","Torrance,CA","City",26,275,"Torrance","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138472,NA,NA,"","","CA0197200","Torrance",NA,"West","Pacific",138472,137914,558,"Torrance, CA","City","CA","CA"
"Tracy,CA,City","CA0390600","Tracy",0,2,7,8,31,166,34,2017,1,"City","Tracy,CA","City",17,231,"Tracy","https://tracypd.com/crime-mapping","Agency Aggregated","Open Source",99347,NA,NA,"","","CA0390600","Tracy",NA,"West","Pacific",99347,101835,-2488,"Tracy, CA","City","CA","CA"
"Travis,TX,County","TX2270000","Travis",1,16,5,50,99,187,21,2017,1,"County","Travis,TX","County",72,307,"Travis","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",277111,NA,NA,"Inferred Jan & Aug 2023 from 12 month average","","TX2270000","Travis",NA,"South","West South Central",277111,288003,-10892,"Travis, TX","County","TX","TX"
"Troy,MI,City","MI6378400","Troy",0,1,0,4,9,80,4,2017,1,"City","Troy,MI","City",5,93,"Troy","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",87265,NA,NA,"","","MI6378400","Troy",NA,"Midwest","East North Central",87265,89741,-2476,"Troy, MI","City","MI","MI"
"Tucson,AZ,City","AZ0100300","Tucson",3,48,124,185,399,1671,141,2017,1,"City","Tucson,AZ","City",360,2211,"Tucson","https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd","Agency Aggregated","Open Source",548544,NA,NA,"","","AZ0100300","Tucson",NA,"West","Mountain",548544,556898,-8354,"Tucson, AZ","City","AZ","AZ"
"Tulare,CA,City","CA0540600","Tulare",0,3,5,9,15,82,42,2017,1,"City","Tulare,CA","City",17,139,"Tulare","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71428,NA,NA,"","","CA0540600","Tulare",NA,"West","Pacific",71428,73442,-2014,"Tulare, CA","City","CA","CA"
"Tulsa,OK,City","OK0720500","Tulsa",6,29,96,224,537,1169,402,2017,1,"City","Tulsa,OK","City",355,2108,"Tulsa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",405482,NA,NA,"","","OK0720500","Tulsa",NA,"South","West South Central",411002,409652,1350,"Tulsa, OK","City","OK","OK"
"Twin Falls,ID,City","ID0420200","Twin Falls",0,3,1,17,22,68,14,2017,1,"City","Twin Falls,ID","City",21,104,"Twin Falls","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55447,NA,NA,"","","ID0420200","Twin Falls",NA,"West","Mountain",55447,56494,-1047,"Twin Falls, ID","City","ID","ID"
"Tyler,TX,City","TX2120400","Tyler",0,9,3,32,51,228,15,2017,1,"City","Tyler,TX","City",44,294,"Tyler","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",110824,NA,NA,"","","TX2120400","Tyler",NA,"South","West South Central",110824,113759,-2935,"Tyler, TX","City","TX","TX"
"Upper Darby,PA,City","PA0233700","Upper Darby",0,1,17,12,15,104,16,2017,1,"City","Upper Darby,PA","City",30,135,"Upper Darby","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",84468,NA,NA,"","","PA0233700","Upper Darby",NA,"Northeast","Middle Atlantic",84468,86160,-1692,"Upper Darby, PA","City","PA","PA"
"Utica,NY,City","NY0320200","Utica",0,4,17,14,44,145,4,2017,1,"City","Utica,NY","City",35,193,"Utica","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63098,NA,NA,"","","NY0320200","Utica",NA,"Northeast","Middle Atlantic",63548,63288,260,"Utica, NY","City","NY","NY"
"Vallejo,CA,City","CA0480700","Vallejo",1,9,33,45,213,100,95,2017,1,"City","Vallejo,CA","City",88,408,"Vallejo","https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports","Agency Aggregated","Open Source",122419,NA,NA,"","","CA0480700","Vallejo",NA,"West","Pacific",122419,122870,-451,"Vallejo, CA","City","CA","CA"
"Ventura,CA,City","CA0560800","Ventura",0,2,13,17,51,249,37,2017,1,"City","Ventura,CA","City",32,337,"Ventura","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",109035,NA,NA,"","","CA0560800","Ventura",NA,"West","Pacific",109035,109633,-598,"Ventura, CA","City","CA","CA"
"Victoria,TX,City","TX2350100","Victoria",0,5,7,12,45,150,8,2017,1,"City","Victoria,TX","City",24,203,"Victoria","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65298,NA,NA,"","","TX2350100","Victoria",NA,"South","West South Central",65298,66142,-844,"Victoria, TX","City","TX","TX"
"Visalia,CA,City","CA0540700","Visalia",0,9,14,19,98,222,83,2017,1,"City","Visalia,CA","City",42,403,"Visalia","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145031,NA,NA,"","","CA0540700","Visalia",NA,"West","Pacific",145031,147414,-2383,"Visalia, CA","City","CA","CA"
"Waco,TX,City","TX1551200","Waco",0,7,6,25,81,343,10,2017,1,"City","Waco,TX","City",38,434,"Waco","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145741,NA,NA,"","","TX1551200","Waco",NA,"South","West South Central",145741,148165,-2424,"Waco, TX","City","TX","TX"
"Wake Forest,NC,City","NC0920700","Wake Forest",0,1,2,3,9,24,0,2017,1,"City","Wake Forest,NC","City",6,33,"Wake Forest","From NC","State UCR","Provided by State UCR Program",52609,NA,NA,"Inferred Jan - May 2019 from annual average","","NC0920700","Wake Forest",NA,"South","South Atlantic",52609,55671,-3062,"Wake Forest, NC","City","NC","NC"
"Wake,NC,County","NC0920000","Wake",0,0,2,8,75,66,6,2017,1,"County","Wake,NC","County",10,147,"Wake","From NC","State UCR","Provided by State UCR Program",198748,NA,NA,"Inferred Oct 2018 from annual average","","NC0920000","Wake",NA,"South","South Atlantic",198748,193737,5011,"Wake, NC","County","NC","NC"
"Waltham,MA,City","MA0094700","Waltham",0,1,1,6,6,28,2,2017,1,"City","Waltham,MA","City",8,36,"Waltham","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",63797,NA,NA,"","","MA0094700","Waltham",NA,"Northeast","New England",63797,66089,-2292,"Waltham, MA","City","MA","MA"
"Warner Robins,GA,City","GA0760200","Warner Robins",0,5,9,23,47,228,19,2017,1,"City","Warner Robins,GA","City",37,294,"Warner Robins","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",82991,NA,NA,"","","GA0760200","Warner Robins",NA,"South","South Atlantic",82991,87034,-4043,"Warner Robins, GA","City","GA","GA"
"Warren,MI,City","MI5080600","Warren",1,6,11,35,52,127,39,2017,1,"City","Warren,MI","City",53,218,"Warren","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",136121,NA,NA,"","","MI5080600","Warren",NA,"Midwest","East North Central",136121,137310,-1189,"Warren, MI","City","MI","MI"
"Warwick,RI,City","RI0020300","Warwick",0,2,0,8,16,105,5,2017,1,"City","Warwick,RI","City",10,126,"Warwick","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",83369,NA,NA,"","","RI0020300","Warwick",NA,"Northeast","New England",83369,83590,-221,"Warwick, RI","City","RI","RI"
"Washington,DC,City","DCMPD0000","Washington",8,NA,212,NA,153,2273,169,2017,1,"City","Washington,DC","City",220,2595,"Washington","https://crimecards.dc.gov/","Agency RMS","Open Source",678972,NA,NA,"","","DCMPD0000","Washington",NA,"South","South Atlantic",678972,693645,-14673,"Washington, DC","City","DC","DC"
"Washington,MD,County","MD0220000","Washington",0,3,4,18,37,60,2,2017,1,"County","Washington,MD","County",25,99,"Washington","https://washcosheriff.com/crime/crime-statistics/","Agency Aggregated","Open Source",104179,NA,NA,"","","MD0220000","Washington",NA,"South","South Atlantic",104179,104674,-495,"Washington, MD","County","MD","MD"
"Washington,OR,County","OR0340000","Washington",0,12,3,16,23,124,15,2017,1,"County","Washington,OR","County",31,162,"Washington","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",239309,NA,NA,"","","OR0340000","Washington",NA,"West","Pacific",239309,244106,-4797,"Washington, OR","County","OR","OR"
"Washoe,NV,County","NV0160000","Washoe",0,3,1,11,20,45,8,2017,1,"County","Washoe,NV","County",15,73,"Washoe","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",111776,NA,NA,"","","NV0160000","Washoe",NA,"West","Mountain",111776,110297,1479,"Washoe, NV","County","NV","NV"
"Washtenaw,MI,County","MI8118100","Washtenaw",0,7,6,23,39,80,28,2017,1,"County","Washtenaw,MI","County",36,147,"Washtenaw","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",161396,NA,NA,"","","MI8118100","Washtenaw",NA,"Midwest","East North Central",161396,162060,-664,"Washtenaw, MI","County","MI","MI"
"Waterbury,CT,City","CT0015100","Waterbury",2,1,19,12,66,242,65,2017,1,"City","Waterbury,CT","City",34,373,"Waterbury","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",115380,NA,NA,"","","CT0015100","Waterbury",NA,"Northeast","New England",115380,116419,-1039,"Waterbury, CT","City","CT","CT"
"Waterford Township,MI,City","MI6380800","Waterford Township",0,1,2,0,17,40,5,2017,1,"City","Waterford Township,MI","City",3,62,"Waterford Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",69153,NA,NA,"","","MI6380800","Waterford Township",NA,"Midwest","East North Central",69153,70573,-1420,"Waterford Township, MI","City","MI","MI"
"Waterloo,IA,City","IA0070300","Waterloo",2,4,4,15,42,132,8,2017,1,"City","Waterloo,IA","City",25,182,"Waterloo","From IA","Crime Data Explorer","Provided by Agency",66211,NA,NA,"","","IA0070300","Waterloo",NA,"Midwest","West North Central",66211,67531,-1320,"Waterloo, IA","City","IA","IA"
"Waukesha,WI,City","WI0680500","Waukesha",0,4,4,4,14,78,2,2017,1,"City","Waukesha,WI","City",12,94,"Waukesha","From WI","State UCR","Provided by State UCR Program",70095,NA,NA,"","","WI0680500","Waukesha",NA,"Midwest","East North Central",70095,71542,-1447,"Waukesha, WI","City","WI","WI"
"West Bloomfield Township,MI,City","MI6381500","West Bloomfield Township",0,2,0,3,6,37,1,2017,1,"City","West Bloomfield Township,MI","City",5,44,"West Bloomfield Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",64904,NA,NA,"","","MI6381500","West Bloomfield Township",NA,"Midwest","East North Central",64904,66804,-1900,"West Bloomfield Township, MI","City","MI","MI"
"West Chester Township,OH,City","OH0091500","West Chester Township",0,3,4,1,17,66,5,2017,1,"City","West Chester Township,OH","City",8,88,"West Chester Township","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",62860,NA,NA,"","","OH0091500","West Chester Township",NA,"Midwest","East North Central",62860,64911,-2051,"West Chester Township, OH","City","OH","OH"
"West Covina,CA,City","CA0197500","West Covina",0,3,9,4,69,132,49,2017,1,"City","West Covina,CA","City",16,250,"West Covina","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",104467,NA,NA,"","","CA0197500","West Covina",NA,"West","Pacific",103014,106374,-3360,"West Covina, CA","City","CA","CA"
"West Des Moines,IA,City","IA0770500","West Des Moines",0,4,0,2,5,36,0,2017,1,"City","West Des Moines,IA","City",6,41,"West Des Moines","From IA","Crime Data Explorer","Provided by Agency",71674,NA,NA,"","","IA0770500","West Des Moines",NA,"Midwest","West North Central",71674,49496,22178,"West Des Moines, IA","City","IA","IA"
"West Hartford,CT,City","CT0015500","West Hartford",0,0,3,0,13,85,2,2017,1,"City","West Hartford,CT","City",3,100,"West Hartford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",64423,NA,NA,"","","CT0015500","West Hartford",NA,"Northeast","New England",64423,64453,-30,"West Hartford, CT","City","CT","CT"
"West Haven,CT,City","CT0015600","West Haven",0,0,4,6,5,60,19,2017,1,"City","West Haven,CT","City",10,84,"West Haven","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",54791,NA,NA,"","","CT0015600","West Haven",NA,"Northeast","New England",54791,55336,-545,"West Haven, CT","City","CT","CT"
"West Jordan,UT,City","UT0180600","West Jordan",0,2,3,13,24,248,35,2017,1,"City","West Jordan,UT","City",18,307,"West Jordan","https://bci.utah.gov/crime-in-utah-dashboards/","Crime Data Explorer","Open Source",116485,NA,NA,"","","UT0180600","West Jordan",NA,"West","Mountain",116485,116603,-118,"West Jordan, UT","City","UT","UT"
"West New York,NJ,City","NJ0091200","West New York",0,0,3,6,3,35,6,2017,1,"City","West New York,NJ","City",9,44,"West New York","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",51260,NA,NA,"","","NJ0091200","West New York",NA,"Northeast","Middle Atlantic",51884,53036,-1152,"West New York, NJ","City","NJ","NJ"
"West Valley,UT,City","UT0182500","West Valley",2,23,14,40,63,308,145,2017,1,"City","West Valley,UT","City",79,516,"West Valley","https://bci.utah.gov/crime-in-utah-dashboards/","Crime Data Explorer","Open Source",135023,NA,NA,"","","UT0182500","West Valley",NA,"West","Mountain",135023,137688,-2665,"West Valley, UT","City","UT","UT"
"Westfield,IN,City","IN0290400","Westfield",0,0,3,2,7,33,2,2017,1,"City","Westfield,IN","City",5,42,"Westfield","https://cde.state.mn.us/","Crime Data Explorer","Open Source",58858,NA,NA,"","","IN0290400","Westfield",NA,"Midwest","East North Central",58858,67775,-8917,"Westfield, IN","City","IN","IN"
"Westland,MI,City","MI8281700","Westland",0,8,7,12,13,80,12,2017,1,"City","Westland,MI","City",27,105,"Westland","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",83463,NA,NA,"","","MI8281700","Westland",NA,"Midwest","East North Central",83463,82161,1302,"Westland, MI","City","MI","MI"
"Westminster,CA,City","CA0302400","Westminster",2,0,10,7,46,164,32,2017,1,"City","Westminster,CA","City",19,242,"Westminster","https://www.westminster-ca.gov/departments/police/services/investigations-bureau/crime-analysis/crime-statistics","Agency Aggregated","Open Source",88710,NA,NA,"","","CA0302400","Westminster",NA,"West","Pacific",88710,89231,-521,"Westminster, CA","City","CA","CA"
"Westminster,CO,City","CO0010500","Westminster",1,6,7,19,25,182,58,2017,1,"City","Westminster,CO","City",33,265,"Westminster","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",113660,NA,NA,"","","CO0010500","Westminster",NA,"West","Mountain",113660,69026,44634,"Westminster, CO","City","CO","CO"
"Weymouth,MA,City","MA0112700","Weymouth",0,1,2,12,6,34,8,2017,1,"City","Weymouth,MA","City",15,48,"Weymouth","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",57725,NA,NA,"","","MA0112700","Weymouth",NA,"Northeast","New England",57725,60691,-2966,"Weymouth, MA","City","MA","MA"
"Wichita Falls,TX,City","TX2430500","Wichita Falls",0,5,11,17,79,162,21,2017,1,"City","Wichita Falls,TX","City",33,262,"Wichita Falls","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",102740,NA,NA,"","","TX2430500","Wichita Falls",NA,"South","West South Central",102740,102344,396,"Wichita Falls, TX","City","TX","TX"
"Will,IL,County","IL0990000","Will",0,4,1,7,23,42,3,2017,1,"County","Will,IL","County",12,68,"Will","https://ilucr.nibrs.com/Report/CrimeTrends","State UCR","Open Source",104475,NA,NA,"","","IL0990000","Will",NA,"Midwest","East North Central",104475,103299,1176,"Will, IL","County","IL","IL"
"Williamson,TX,County","TX2460000","Williamson",0,1,0,5,26,72,15,2017,1,"County","Williamson,TX","County",6,113,"Williamson","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",202897,NA,NA,"","","TX2460000","Williamson",NA,"South","West South Central",202897,194532,8365,"Williamson, TX","County","TX","TX"
