"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","Source","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Taylor,MI,City","Taylor",0,2,6,20,31,82,11,2018,12,"City",NA,"Taylor,MI","City",28,124,"Taylor","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",61781,NA,NA,"","","MI8277500","Taylor",NA,"Midwest","East North Central","taylor","MI",60602,"city 50,000 thru 99,999",NA,NA,NA,NA,61781,"Taylor, MI","City","MI","MI"
"Tempe,AZ,City","Tempe",0,12,21,48,63,438,51,2019,6,"City",NA,"Tempe,AZ","City",81,552,"Tempe","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",188144,NA,NA,"","","AZ0072900","Tempe",NA,"West","Mountain","tempe","AZ",191376,"city 100,000 thru 249,999",NA,NA,NA,NA,188144,"Tempe, AZ","City","AZ","AZ"
"Texas City,TX,City","Texas City",1,2,5,12,18,106,4,2018,8,"City",NA,"Texas City,TX","City",20,128,"Texas City","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",57448,NA,NA,"","","TX0840900","Texas City",NA,"South","West South Central","texas city","TX",58130,"city 50,000 thru 99,999",NA,NA,NA,NA,57448,"Texas City, TX","City","TX","TX"
"Thornton,CO,City","Thornton",0,8,6,11,34,251,79,2022,11,"City",NA,"Thornton,CO","City",25,364,"Thornton","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",143838,NA,NA,"","","CO0010400","Thornton",NA,"West","Mountain","thornton","CO",145847,"city 100,000 thru 249,999",NA,NA,NA,NA,143838,"Thornton, CO","City","CO","CO"
"Thousand Oaks,CA,City","Thousand Oaks",0,1,1,2,12,79,13,2022,7,"City",NA,"Thousand Oaks,CA","City",4,104,"Thousand Oaks","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",72118,NA,NA,"","","CA0560700","Thousand Oaks",NA,"West","Pacific","thousand oaks","CA",122363,"city 100,000 thru 249,999",NA,NA,NA,NA,123032,"Thousand Oaks, CA","City","CA","CA"
"Thurston,WA,County","Thurston",0,0,0,21,33,70,19,2021,6,"County",NA,"Thurston,WA","County",21,122,"Thurston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145385,NA,NA,"","","WA0340000","Thurston",NA,"West","Pacific","thurston","WA",149364,"msa-county 100,000+",NA,NA,NA,NA,145385,"Thurston, WA","County","WA","WA"
"Tigard,OR,City","Tigard",0,2,0,2,16,118,10,2017,8,"City",NA,"Tigard,OR","City",4,144,"Tigard","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",56142,NA,NA,"","","OR0340400","Tigard",NA,"West","Pacific","tigard","OR",55784,"city 50,000 thru 99,999",NA,NA,NA,NA,56142,"Tigard, OR","City","OR","OR"
"Tinley Park,IL,City","Tinley Park",0,0,2,1,19,46,3,2019,7,"City",NA,"Tinley Park,IL","City",3,68,"Tinley Park","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",53528,NA,NA,"","","IL0165M00","Tinley Park",NA,"Midwest","East North Central","tinley park","IL",45688,"city 50,000 thru 99,999",NA,NA,NA,NA,53528,"Tinley Park, IL","City","IL","IL"
"Torrance,CA,City","Torrance",0,2,15,23,52,197,29,2025,12,"City","CDE","Torrance,CA","City",40,278,"Torrance","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",138472,NA,NA,"","","CA0197200","Torrance",NA,"West","Pacific","torrance","CA",136899,"city 100,000 thru 249,999",NA,NA,NA,NA,138472,"Torrance, CA","City","CA","CA"
"Tracy,CA,City","Tracy",0,2,7,7,18,125,21,2018,10,"City",NA,"Tracy,CA","City",16,164,"Tracy","https://tracypd.com/crime-mapping","Agency Aggregated","Open Source",99347,NA,NA,"","","CA0390600","Tracy",NA,"West","Pacific","tracy","CA",99519,"city 50,000 thru 99,999",NA,NA,NA,NA,99347,"Tracy, CA","City","CA","CA"
"Travis,TX,County","Travis",3,7,1,45,56,171,12,2017,3,"County",NA,"Travis,TX","County",56,239,"Travis","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",277111,NA,NA,"Inferred Jan & Aug 2023 from 12 month average","","TX2270000","Travis",NA,"South","West South Central","travis","TX",292283,"msa-county 100,000+",NA,NA,NA,NA,277111,"Travis, TX","County","TX","TX"
"Troy,MI,City","Troy",0,0,1,5,7,83,5,2024,7,"City",NA,"Troy,MI","City",6,95,"Troy","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",87265,NA,NA,"","","MI6378400","Troy",NA,"Midwest","East North Central","troy","MI",87422,"city 50,000 thru 99,999",NA,NA,NA,NA,87265,"Troy, MI","City","MI","MI"
"Tucson,AZ,City","Tucson",5,44,82,183,219,1794,200,2019,3,"City",NA,"Tucson,AZ","City",314,2213,"Tucson","https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd","Agency Aggregated","Open Source",548544,NA,NA,"","","AZ0100300","Tucson",NA,"West","Mountain","tucson","AZ",548789,"city 500,000 thru 999,999",NA,NA,NA,NA,548544,"Tucson, AZ","City","AZ","AZ"
"Tulare,CA,City","Tulare",1,3,6,30,15,68,28,2020,8,"City",NA,"Tulare,CA","City",40,111,"Tulare","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71428,NA,NA,"","","CA0540600","Tulare",NA,"West","Pacific","tulare","CA",71689,"city 50,000 thru 99,999",NA,NA,NA,NA,71428,"Tulare, CA","City","CA","CA"
"Tulare,CA,County","Tulare",1,2,2,16,45,88,0,2019,10,"County",NA,"Tulare,CA","County",21,133,"Tulare","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",135511,NA,NA,"","","CA0540000","Tulare",NA,"West","Pacific","tulare","CA",141574,"msa-county 100,000+",NA,NA,NA,NA,135511,"Tulare, CA","County","CA","CA"
"Twin Falls,ID,City","Twin Falls",0,2,0,14,4,18,3,2021,7,"City",NA,"Twin Falls,ID","City",16,25,"Twin Falls","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55447,NA,NA,"","","ID0420200","Twin Falls",NA,"West","Mountain","twin falls","ID",55932,"city 50,000 thru 99,999",NA,NA,NA,NA,55447,"Twin Falls, ID","City","ID","ID"
"Tyler,TX,City","Tyler",1,4,1,19,24,167,25,2021,9,"City",NA,"Tyler,TX","City",25,216,"Tyler","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",110824,NA,NA,"","","TX2120400","Tyler",NA,"South","West South Central","tyler","TX",111714,"city 100,000 thru 249,999",NA,NA,NA,NA,110824,"Tyler, TX","City","TX","TX"
"Union,NC,County","Union",0,4,1,10,22,88,19,2023,5,"County","Manual","Union,NC","County",15,129,"Union","From NC","State UCR","Provided by State UCR Program",170556,NA,NA,"","","NC0900000","Union",NA,"South","South Atlantic","union","NC",177205,"msa-county 100,000+",NA,NA,NA,NA,170556,"Union, NC","County","NC","NC"
"Upper Darby,PA,City","Upper Darby",0,0,6,0,14,86,13,2021,3,"City",NA,"Upper Darby,PA","City",6,113,"Upper Darby","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",84468,NA,NA,"","","PA0233700","Upper Darby",NA,"Northeast","Middle Atlantic","upper darby township","PA",84668,"city 50,000 thru 99,999",NA,NA,NA,NA,84468,"Upper Darby, PA","City","PA","PA"
"Utica,NY,City","Utica",1,3,3,15,19,105,8,2023,4,"City",NA,"Utica,NY","City",22,132,"Utica","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63098,NA,NA,"","","NY0320200","Utica",NA,"Northeast","Middle Atlantic","utica","NY",63098,"city 50,000 thru 99,999",NA,NA,NA,NA,63548,"Utica, NY","City","NY","NY"
"Vacaville,CA,City","Vacaville",1,5,2,16,6,156,16,2018,7,"City",NA,"Vacaville,CA","City",24,178,"Vacaville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",101975,NA,NA,"","","CA0480600","Vacaville",NA,"West","Pacific","vacaville","CA",102672,"city 100,000 thru 249,999",NA,NA,NA,NA,101975,"Vacaville, CA","City","CA","CA"
"Vallejo,CA,City","Vallejo",1,9,31,35,302,112,100,2019,12,"City",NA,"Vallejo,CA","City",76,514,"Vallejo","https://www.vallejopd.net/public_information/crime_data/operations_bureau_reports/operations_bureau_2024_reports","Agency Aggregated","Open Source",122419,NA,NA,"","","CA0480700","Vallejo",NA,"West","Pacific","vallejo","CA",121795,"city 100,000 thru 249,999",NA,NA,NA,NA,122419,"Vallejo, CA","City","CA","CA"
"Victoria,TX,City","Victoria",0,5,2,7,24,87,10,2022,8,"City",NA,"Victoria,TX","City",14,121,"Victoria","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65298,NA,NA,"","","TX2350100","Victoria",NA,"South","West South Central","victoria","TX",65893,"city 50,000 thru 99,999",NA,NA,NA,NA,65298,"Victoria, TX","City","TX","TX"
"Visalia,CA,City","Visalia",0,7,6,36,34,207,53,2023,1,"City",NA,"Visalia,CA","City",49,294,"Visalia","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",145031,NA,NA,"","","CA0540700","Visalia",NA,"West","Pacific","visalia","CA",146090,"city 100,000 thru 249,999",NA,NA,NA,NA,145031,"Visalia, CA","City","CA","CA"
"Waco,TX,City","Waco",1,9,7,33,111,287,23,2017,12,"City",NA,"Waco,TX","City",50,421,"Waco","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145741,NA,NA,"","","TX1551200","Waco",NA,"South","West South Central","waco","TX",146270,"city 100,000 thru 249,999",NA,NA,NA,NA,145741,"Waco, TX","City","TX","TX"
"Wake Forest,NC,City","Wake Forest",0,0,1,4,11,61,6,2023,4,"City","Manual","Wake Forest,NC","City",5,78,"Wake Forest","From NC","State UCR","Provided by State UCR Program",52609,NA,NA,"Inferred Jan - May 2019 from annual average","","NC0920700","Wake Forest",NA,"South","South Atlantic","wake forest","NC",52921,"city 50,000 thru 99,999",NA,NA,NA,NA,52609,"Wake Forest, NC","City","NC","NC"
"Wake,NC,County","Wake",0,1,1,12,57,64,13,2018,1,"County","Manual","Wake,NC","County",14,134,"Wake","From NC","State UCR","Provided by State UCR Program",198748,NA,NA,"Inferred Oct 2018 from annual average","","NC0920000","Wake",NA,"South","South Atlantic","wake","NC",202553,"msa-county 100,000+",NA,NA,NA,NA,198748,"Wake, NC","County","NC","NC"
"Walnut Creek,CA,City","Walnut Creek",0,1,5,15,23,143,25,2023,8,"City",NA,"Walnut Creek,CA","City",21,191,"Walnut Creek","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68441,NA,NA,"","","CA0071200","Walnut Creek",NA,"West","Pacific","walnut creek","CA",68808,"city 50,000 thru 99,999",NA,NA,NA,NA,68441,"Walnut Creek, CA","City","CA","CA"
"Warner Robins,GA,City","Warner Robins",1,5,12,16,76,285,23,2017,5,"City",NA,"Warner Robins,GA","City",34,384,"Warner Robins","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",82991,NA,NA,"","","GA0760200","Warner Robins",NA,"South","South Atlantic","warner robins","GA",85285,"city 50,000 thru 99,999",NA,NA,NA,NA,82991,"Warner Robins, GA","City","GA","GA"
"Warren,MI,City","Warren",0,7,3,49,31,91,29,2024,3,"City",NA,"Warren,MI","City",59,151,"Warren","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",136121,NA,NA,"","","MI5080600","Warren",NA,"Midwest","East North Central","warren","MI",135843,"city 100,000 thru 249,999",NA,NA,NA,NA,136121,"Warren, MI","City","MI","MI"
"Warwick,RI,City","Warwick",0,2,0,2,11,59,7,2023,11,"City",NA,"Warwick,RI","City",4,77,"Warwick","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",83369,NA,NA,"","","RI0020300","Warwick",NA,"Northeast","New England","warwick","RI",84297,"city 50,000 thru 99,999",NA,NA,NA,NA,83369,"Warwick, RI","City","RI","RI"
"Washington,DC,City","Washington",14,NA,142,NA,87,1979,183,2019,4,"City",NA,"Washington,DC","City",156,2249,"Washington","https://crimecards.dc.gov/","Agency RMS","Open Source",678972,NA,NA,"","","DCMPD0000","Washington",NA,"South","South Atlantic","washington","DC",702250,"city 500,000 thru 999,999",NA,NA,NA,NA,678972,"Washington, DC","City","DC","DC"
"Washington,MD,County","Washington",0,3,3,27,30,92,2,2018,10,"County",NA,"Washington,MD","County",33,124,"Washington","https://washcosheriff.com/crime/crime-statistics/","Agency Aggregated","Open Source",104179,NA,NA,"","","MD0220000","Washington",NA,"South","South Atlantic","washington","MD",106052,"msa-county 100,000+",NA,NA,NA,NA,104179,"Washington, MD","County","MD","MD"
"Washington,OR,County","Washington",0,6,5,17,30,147,29,2018,10,"County",NA,"Washington,OR","County",28,206,"Washington","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",239309,NA,NA,"","","OR0340000","Washington",NA,"West","Pacific","washington","OR",244557,"msa-county 100,000+",NA,NA,NA,NA,239309,"Washington, OR","County","OR","OR"
"Washtenaw,MI,County","Washtenaw",0,5,4,30,13,52,17,2025,8,"County","CDE","Washtenaw,MI","County",39,82,"Washtenaw","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",161396,NA,NA,"","","MI8118100","Washtenaw",NA,"Midwest","East North Central","washtenaw","MI",164745,"msa-county 100,000+",NA,NA,NA,NA,161396,"Washtenaw, MI","County","MI","MI"
"Waterbury,CT,City","Waterbury",0,3,8,17,27,136,42,2020,6,"City",NA,"Waterbury,CT","City",28,205,"Waterbury","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",115380,NA,NA,"","","CT0015100","Waterbury",NA,"Northeast","New England","waterbury","CT",115363,"city 100,000 thru 249,999",NA,NA,NA,NA,115380,"Waterbury, CT","City","CT","CT"
"Waterford Township,MI,City","Waterford Township",0,3,0,3,10,47,3,2020,11,"City",NA,"Waterford Township,MI","City",6,60,"Waterford Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",69153,NA,NA,"","","MI6380800","Waterford Township",NA,"Midwest","East North Central","waterford township","MI",69066,"city 50,000 thru 99,999",NA,NA,NA,NA,69153,"Waterford Township, MI","City","MI","MI"
"Waterloo,IA,City","Waterloo",1,9,7,14,35,96,18,2018,1,"City",NA,"Waterloo,IA","City",31,149,"Waterloo","From IA","State UCR","Provided by Agency",66211,NA,NA,"","","IA0070300","Waterloo",NA,"Midwest","West North Central","waterloo","IA",66385,"city 50,000 thru 99,999",NA,NA,NA,NA,66211,"Waterloo, IA","City","IA","IA"
"Wayne Township,NJ,City","Wayne Township",0,0,1,1,4,72,2,2025,12,"City","CDE","Wayne Township,NJ","City",2,78,"Wayne Township","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",53295,NA,NA,"","","NJ0161400","Wayne Township",NA,"Northeast","Middle Atlantic","wayne township","NJ",53295,"city 50,000 thru 99,999",NA,NA,NA,NA,52317,"Wayne Township, NJ","City","NJ","NJ"
"West Bloomfield Township,MI,City","West Bloomfield Township",0,2,1,4,4,15,0,2024,5,"City",NA,"West Bloomfield Township,MI","City",7,19,"West Bloomfield Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",64904,NA,NA,"","","MI6381500","West Bloomfield Township",NA,"Midwest","East North Central","west bloomfield township","MI",64892,"city 50,000 thru 99,999",NA,NA,NA,NA,64904,"West Bloomfield Township, MI","City","MI","MI"
"West Covina,CA,City","West Covina",0,1,6,5,12,128,25,2025,12,"City","CDE","West Covina,CA","City",12,165,"West Covina","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",104467,NA,NA,"","","CA0197500","West Covina",NA,"West","Pacific","west covina","CA",104467,"city 100,000 thru 249,999",NA,NA,NA,NA,103014,"West Covina, CA","City","CA","CA"
"West Des Moines,IA,City","West Des Moines",0,5,0,2,5,77,3,2025,9,"City","CDE","West Des Moines,IA","City",7,85,"West Des Moines","From IA","State UCR","Provided by Agency",71674,NA,NA,"","","IA0770500","West Des Moines",NA,"Midwest","West North Central","west des moines","IA",48315,"city 50,000 thru 99,999",NA,NA,NA,NA,71674,"West Des Moines, IA","City","IA","IA"
"West Hartford,CT,City","West Hartford",0,0,3,0,14,115,9,2019,7,"City",NA,"West Hartford,CT","City",3,138,"West Hartford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",64423,NA,NA,"","","CT0015500","West Hartford",NA,"Northeast","New England","west hartford","CT",64093,"city 50,000 thru 99,999",NA,NA,NA,NA,64423,"West Hartford, CT","City","CT","CT"
"West Haven,CT,City","West Haven",0,0,4,4,13,97,20,2019,8,"City",NA,"West Haven,CT","City",8,130,"West Haven","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",54791,NA,NA,"","","CT0015600","West Haven",NA,"Northeast","New England","west haven","CT",54598,"city 50,000 thru 99,999",NA,NA,NA,NA,54791,"West Haven, CT","City","CT","CT"
"West Jordan,UT,City","West Jordan",0,7,2,15,11,77,13,2025,1,"City","CDE","West Jordan,UT","City",24,101,"West Jordan","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",116485,NA,NA,"","","UT0180600","West Jordan",NA,"West","Mountain","west jordan","UT",114211,"city 100,000 thru 249,999",NA,NA,NA,NA,116485,"West Jordan, UT","City","UT","UT"
"West New York,NJ,City","West New York",0,3,5,6,7,32,2,2019,3,"City",NA,"West New York,NJ","City",14,41,"West New York","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",51260,NA,NA,"","","NJ0091200","West New York",NA,"Northeast","Middle Atlantic","west new york","NJ",51260,"city 50,000 thru 99,999",NA,NA,NA,NA,51884,"West New York, NJ","City","NJ","NJ"
"Westland,MI,City","Westland",1,7,4,33,11,83,13,2024,8,"City",NA,"Westland,MI","City",45,107,"Westland","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",83463,NA,NA,"","","MI8281700","Westland",NA,"Midwest","East North Central","westland","MI",81727,"city 50,000 thru 99,999",NA,NA,NA,NA,83463,"Westland, MI","City","MI","MI"
"Westminster,CA,City","Westminster",0,2,10,12,39,130,24,2019,2,"City",NA,"Westminster,CA","City",24,193,"Westminster","https://www.westminster-ca.gov/departments/police/services/investigations-bureau/crime-analysis/crime-statistics","Agency Aggregated","Open Source",88710,NA,NA,"","","CA0302400","Westminster",NA,"West","Pacific","westminster","CA",88026,"city 50,000 thru 99,999",NA,NA,NA,NA,88710,"Westminster, CA","City","CA","CA"
"Westminster,CO,City","Westminster",0,6,2,27,31,212,56,2020,3,"City",NA,"Westminster,CO","City",35,299,"Westminster","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",113660,NA,NA,"","","CO0010500","Westminster",NA,"West","Mountain","westminster","CO",68877,"city 100,000 thru 249,999",NA,NA,NA,NA,113660,"Westminster, CO","City","CO","CO"
"Wichita Falls,TX,City","Wichita Falls",0,7,10,14,32,207,27,2018,12,"City",NA,"Wichita Falls,TX","City",31,266,"Wichita Falls","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",102740,NA,NA,"","","TX2430500","Wichita Falls",NA,"South","West South Central","wichita falls","TX",102761,"city 100,000 thru 249,999",NA,NA,NA,NA,102740,"Wichita Falls, TX","City","TX","TX"
"Will,IL,County","Will",0,1,0,3,10,26,10,2020,5,"County",NA,"Will,IL","County",4,46,"Will","https://ilucr.nibrs.com/Report/CrimeTrends","State UCR","Open Source",104475,NA,NA,"","","IL0990000","Will",NA,"Midwest","East North Central","will","IL",114176,"msa-county 100,000+",NA,NA,NA,NA,104475,"Will, IL","County","IL","IL"
"Williamson,TX,County","Williamson",0,4,0,3,25,93,23,2024,6,"County",NA,"Williamson,TX","County",7,141,"Williamson","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",202897,NA,NA,"","","TX2460000","Williamson",NA,"South","West South Central","williamson","TX",219339,"msa-county 100,000+",NA,NA,NA,NA,202897,"Williamson, TX","County","TX","TX"
