"ORI.Number","ORI.9.Digit","State","Agency.Name","Population","Year","Month","Murder","Rape","Robbery","Agg.Assault","Burglary","Larceny","MVT","Arson","City_viz","State_viz","City","samp","state_name","ucr_agency_name","state_ucr_link","Date"
NA,NA,"texas","LIPSCOMB CO SO",NA,2022,2,0,0,0,2,2,0,0,0,"Lipscomb co so","Texas","lipscomb co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TAFT PD",NA,2022,2,0,0,0,0,7,1,0,0,"Taft","Texas","taft",1,NA,NA,NA,2022-02-01
NA,NA,"texas","VAN PD",NA,2022,2,0,0,0,0,1,0,1,0,"Van","Texas","van",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BRAZORIA PD",NA,2022,2,0,0,0,0,0,6,0,0,"Brazoria","Texas","brazoria",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HALLETTSVILLE PD",NA,2022,2,0,0,0,1,0,2,0,0,"Hallettsville","Texas","hallettsville",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LYNN CO SO",NA,2022,2,0,0,0,0,0,0,1,0,"Lynn co so","Texas","lynn co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WILBARGER CO SO",NA,2022,2,0,0,0,0,1,1,0,0,"Wilbarger co so","Texas","wilbarger co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SCHULENBURG PD",NA,2022,2,0,0,0,0,2,4,0,0,"Schulenburg","Texas","schulenburg",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BALCONES HEIGHTS PD",NA,2022,2,0,0,2,0,10,18,6,0,"Balcones heights","Texas","balcones heights",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MONTGOMERY PD",NA,2022,2,0,0,0,0,0,1,0,0,"Montgomery","Texas","montgomery",1,NA,NA,NA,2022-02-01
NA,NA,"texas","REFUGIO CO SO",NA,2022,2,0,0,0,0,1,2,4,0,"Refugio co so","Texas","refugio co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FLOYDADA PD",NA,2022,2,0,0,0,0,1,1,0,0,"Floydada","Texas","floydada",1,NA,NA,NA,2022-02-01
NA,NA,"texas","STANTON PD",NA,2022,2,0,0,0,0,0,1,0,0,"Stanton","Texas","stanton",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PARMER CO SO",NA,2022,2,0,0,0,0,0,2,0,0,"Parmer co so","Texas","parmer co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WESTWORTH VILLAGE PD",NA,2022,2,0,0,0,2,3,7,2,1,"Westworth village","Texas","westworth village",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PALMHURST PD",NA,2022,2,0,0,0,1,2,9,0,0,"Palmhurst","Texas","palmhurst",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SEYMOUR PD",NA,2022,2,0,0,0,0,1,0,0,0,"Seymour","Texas","seymour",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WEST PD",NA,2022,2,0,0,0,0,1,1,0,0,"West","Texas","west",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HUDSON OAKS PD",NA,2022,2,0,0,0,2,0,1,0,0,"Hudson oaks","Texas","hudson oaks",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MCCULLOCH CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Mcculloch co so","Texas","mcculloch co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","JUNCTION PD",NA,2022,2,0,0,0,0,1,0,0,0,"Junction","Texas","junction",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MARTIN CO SO",NA,2022,2,0,0,0,1,0,9,0,0,"Martin co so","Texas","martin co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","DAINGERFIELD PD",NA,2022,2,1,0,0,0,0,5,0,0,"Daingerfield","Texas","daingerfield",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HOOKS PD",NA,2022,2,0,0,0,1,0,1,2,0,"Hooks","Texas","hooks",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PALMER PD",NA,2022,2,0,0,0,0,1,0,0,0,"Palmer","Texas","palmer",1,NA,NA,NA,2022-02-01
NA,NA,"texas","JONESTOWN PD",NA,2022,2,0,0,0,0,0,2,0,0,"Jonestown","Texas","jonestown",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MOUNT VERNON PD",NA,2022,2,0,0,0,0,0,0,0,0,"Mount vernon","Texas","mount vernon",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PANTEGO PD",NA,2022,2,0,1,0,0,1,0,0,0,"Pantego","Texas","pantego",1,NA,NA,NA,2022-02-01
NA,NA,"texas","COCHRAN CO SO",NA,2022,2,0,0,0,0,0,2,0,0,"Cochran co so","Texas","cochran co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WOODVILLE PD",NA,2022,2,0,0,0,0,1,1,0,0,"Woodville","Texas","woodville",1,NA,NA,NA,2022-02-01
NA,NA,"texas","JARRELL PD",NA,2022,2,0,0,0,0,0,2,0,0,"Jarrell","Texas","jarrell",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FREER PD",NA,2022,2,0,0,0,3,1,0,2,0,"Freer","Texas","freer",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GUNTER PD",NA,2022,2,0,0,0,0,0,1,0,0,"Gunter","Texas","gunter",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SCHLEICHER CO SO",NA,2022,2,0,0,0,0,1,0,0,0,"Schleicher co so","Texas","schleicher co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TAHOKA PD",NA,2022,2,0,0,0,0,0,1,0,0,"Tahoka","Texas","tahoka",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PONDER PD",NA,2022,2,0,0,0,0,0,0,0,0,"Ponder","Texas","ponder",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PELICAN BAY PD",NA,2022,2,0,0,0,0,0,2,0,0,"Pelican bay","Texas","pelican bay",1,NA,NA,NA,2022-02-01
NA,NA,"texas","DE LEON PD",NA,2022,2,0,0,0,0,1,0,2,0,"De leon","Texas","de leon",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HEDWIG VILLAGE PD",NA,2022,2,0,0,1,0,1,12,0,0,"Hedwig village","Texas","hedwig village",1,NA,NA,NA,2022-02-01
NA,NA,"texas","OVERTON PD",NA,2022,2,0,0,0,0,2,5,0,0,"Overton","Texas","overton",1,NA,NA,NA,2022-02-01
NA,NA,"texas","RANGER PD",NA,2022,2,0,0,0,0,0,1,1,0,"Ranger","Texas","ranger",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ELECTRA PD",NA,2022,2,0,0,0,0,0,2,1,0,"Electra","Texas","electra",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ARCOLA PD",NA,2022,2,0,0,1,0,1,2,0,0,"Arcola","Texas","arcola",1,NA,NA,NA,2022-02-01
NA,NA,"texas","DALWORTHINGTON GARDENS PD",NA,2022,2,0,0,0,0,0,1,1,0,"Dalworthington gardens","Texas","dalworthington gardens",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GODLEY PD",NA,2022,2,0,0,0,1,0,1,0,0,"Godley","Texas","godley",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TOOL PD",NA,2022,2,0,0,0,0,1,0,0,0,"Tool","Texas","tool",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PINEHURST PD",NA,2022,2,0,0,0,0,0,1,0,0,"Pinehurst","Texas","pinehurst",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ELMENDORF PD",NA,2022,2,0,0,0,1,1,1,1,0,"Elmendorf","Texas","elmendorf",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GEORGE WEST PD",NA,2022,2,0,0,0,0,0,3,1,0,"George west","Texas","george west",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MOORE CO SO",NA,2022,2,0,1,0,0,0,1,0,0,"Moore co so","Texas","moore co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SHINER PD",NA,2022,2,0,0,0,0,1,1,0,0,"Shiner","Texas","shiner",1,NA,NA,NA,2022-02-01
NA,NA,"texas","OLMOS PARK PD",NA,2022,2,0,0,0,0,0,1,0,0,"Olmos park","Texas","olmos park",1,NA,NA,NA,2022-02-01
NA,NA,"texas","IDALOU PD",NA,2022,2,0,0,0,0,0,0,0,0,"Idalou","Texas","idalou",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LEONARD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Leonard","Texas","leonard",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WEIMAR PD",NA,2022,2,0,0,0,0,0,0,0,0,"Weimar","Texas","weimar",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WHITNEY PD",NA,2022,2,0,1,0,0,0,0,0,0,"Whitney","Texas","whitney",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HANSFORD CO SO",NA,2022,2,0,0,0,0,1,0,0,0,"Hansford co so","Texas","hansford co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SOUTH PADRE ISLAND PD",NA,2022,2,0,1,0,1,0,15,0,0,"South padre island","Texas","south padre island",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ITALY PD",NA,2022,2,0,0,0,0,1,0,0,0,"Italy","Texas","italy",1,NA,NA,NA,2022-02-01
NA,NA,"texas","RIO HONDO PD",NA,2022,2,0,0,0,1,0,3,2,0,"Rio hondo","Texas","rio hondo",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GANADO PD",NA,2022,2,0,0,0,0,2,1,0,0,"Ganado","Texas","ganado",1,NA,NA,NA,2022-02-01
NA,NA,"texas","NEWTON PD",NA,2022,2,0,0,0,0,0,1,0,0,"Newton","Texas","newton",1,NA,NA,NA,2022-02-01
NA,NA,"texas","COLLINSVILLE PD",NA,2022,2,0,0,0,0,0,0,0,0,"Collinsville","Texas","collinsville",1,NA,NA,NA,2022-02-01
NA,NA,"texas","STRATFORD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Stratford","Texas","stratford",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ROMAN FOREST PD",NA,2022,2,0,0,0,0,0,0,0,0,"Roman forest","Texas","roman forest",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KIMBLE CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Kimble co so","Texas","kimble co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BERTRAM PD",NA,2022,2,0,0,0,0,1,0,0,0,"Bertram","Texas","bertram",1,NA,NA,NA,2022-02-01
NA,NA,"texas","POTH PD",NA,2022,2,0,0,0,0,0,0,0,0,"Poth","Texas","poth",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HAMLIN PD",NA,2022,2,0,0,0,0,1,0,1,0,"Hamlin","Texas","hamlin",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BLANCO PD",NA,2022,2,0,0,0,0,0,0,0,0,"Blanco","Texas","blanco",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BEVERLY HILLS PD",NA,2022,2,0,0,0,0,1,5,1,0,"Beverly hills","Texas","beverly hills",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SPLENDORA PD",NA,2022,2,0,0,0,1,0,2,0,0,"Splendora","Texas","splendora",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SAN AUGUSTINE PD",NA,2022,2,0,0,0,0,0,0,0,0,"San augustine","Texas","san augustine",1,NA,NA,NA,2022-02-01
NA,NA,"texas","RHOME PD",NA,2022,2,0,0,0,0,0,1,0,0,"Rhome","Texas","rhome",1,NA,NA,NA,2022-02-01
NA,NA,"texas","INGRAM PD",NA,2022,2,0,0,0,0,0,7,0,0,"Ingram","Texas","ingram",1,NA,NA,NA,2022-02-01
NA,NA,"texas","JEFFERSON PD",NA,2022,2,0,0,0,0,0,0,0,0,"Jefferson","Texas","jefferson",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SOUTHSIDE PLACE PD",NA,2022,2,0,0,0,0,1,2,0,0,"Southside place","Texas","southside place",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BARTONVILLE PD",NA,2022,2,0,0,0,0,0,0,0,0,"Bartonville","Texas","bartonville",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BUFFALO PD",NA,2022,2,0,0,0,0,0,1,0,0,"Buffalo","Texas","buffalo",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SOUR LAKE PD",NA,2022,2,0,0,0,0,0,3,0,0,"Sour lake","Texas","sour lake",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PATTON VILLAGE PD",NA,2022,2,0,0,0,0,0,0,0,0,"Patton village","Texas","patton village",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KEMAH PD",NA,2022,2,0,0,1,0,0,9,1,0,"Kemah","Texas","kemah",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HONEY GROVE PD",NA,2022,2,0,0,0,1,0,0,0,0,"Honey grove","Texas","honey grove",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LINDEN PD",NA,2022,2,0,0,0,4,0,0,0,0,"Linden","Texas","linden",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LORENA PD",NA,2022,2,0,0,0,0,0,0,0,0,"Lorena","Texas","lorena",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BAILEY CO SO",NA,2022,2,0,0,0,0,0,1,0,0,"Bailey co so","Texas","bailey co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SOMERSET PD",NA,2022,2,0,0,0,0,0,0,0,0,"Somerset","Texas","somerset",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WHITEWRIGHT PD",NA,2022,2,0,0,0,1,0,0,0,0,"Whitewright","Texas","whitewright",1,NA,NA,NA,2022-02-01
NA,NA,"texas","RUNAWAY BAY PD",NA,2022,2,0,0,0,0,0,1,0,0,"Runaway bay","Texas","runaway bay",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MARFA PD",NA,2022,2,0,0,0,1,0,0,0,0,"Marfa","Texas","marfa",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BOVINA PD",NA,2022,2,0,0,0,1,0,0,0,0,"Bovina","Texas","bovina",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SUNRAY PD",NA,2022,2,0,0,0,0,0,0,0,0,"Sunray","Texas","sunray",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ITASCA PD",NA,2022,2,0,0,0,0,0,0,0,0,"Itasca","Texas","itasca",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LAKESIDE PD",NA,2022,2,0,0,0,0,0,1,0,0,"Lakeside","Texas","lakeside",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ARCHER CITY PD",NA,2022,2,0,0,0,0,1,0,0,0,"Archer city","Texas","archer city",1,NA,NA,NA,2022-02-01
NA,NA,"texas","IRION CO SO",NA,2022,2,0,0,0,0,0,1,0,1,"Irion co so","Texas","irion co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","THROCKMORTON CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Throckmorton co so","Texas","throckmorton co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BELLS PD",NA,2022,2,0,0,0,0,0,0,0,0,"Bells","Texas","bells",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BOYD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Boyd","Texas","boyd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","OCHILTREE CO SO",NA,2022,2,0,0,0,0,0,3,1,0,"Ochiltree co so","Texas","ochiltree co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KERENS PD",NA,2022,2,0,0,0,0,1,1,0,0,"Kerens","Texas","kerens",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CORRIGAN PD",NA,2022,2,0,0,0,0,2,1,1,0,"Corrigan","Texas","corrigan",1,NA,NA,NA,2022-02-01
NA,NA,"texas","EDWARDS CO SO",NA,2022,2,0,0,0,0,0,2,0,0,"Edwards co so","Texas","edwards co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SEVEN POINTS PD",NA,2022,2,0,0,0,0,1,3,2,0,"Seven points","Texas","seven points",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BRUCEVILLE-EDDY PD",NA,2022,2,0,0,0,1,1,0,1,0,"Bruceville-eddy","Texas","bruceville-eddy",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MERIDIAN PD",NA,2022,2,0,0,0,0,0,0,0,0,"Meridian","Texas","meridian",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SWISHER CO SO",NA,2022,2,0,0,0,0,1,0,2,0,"Swisher co so","Texas","swisher co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","QUEEN CITY PD",NA,2022,2,0,0,0,0,1,0,0,0,"Queen city","Texas","queen city",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SABINAL PD",NA,2022,2,0,0,0,1,0,0,0,0,"Sabinal","Texas","sabinal",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ROLLINGWOOD PD",NA,2022,2,0,0,0,0,0,2,0,0,"Rollingwood","Texas","rollingwood",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BRISCOE CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Briscoe co so","Texas","briscoe co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","STERLING CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Sterling co so","Texas","sterling co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","EMORY PD",NA,2022,2,0,0,0,0,0,1,0,0,"Emory","Texas","emory",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HAWKINS PD",NA,2022,2,0,0,0,0,0,0,0,0,"Hawkins","Texas","hawkins",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FLATONIA PD",NA,2022,2,0,0,0,0,0,0,0,1,"Flatonia","Texas","flatonia",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SOMERVILLE PD",NA,2022,2,0,0,0,0,0,1,0,0,"Somerville","Texas","somerville",1,NA,NA,NA,2022-02-01
NA,NA,"texas","NATALIA PD",NA,2022,2,0,0,0,0,1,0,0,0,"Natalia","Texas","natalia",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WALLIS PD",NA,2022,2,0,0,0,0,3,1,0,0,"Wallis","Texas","wallis",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BIG SANDY PD",NA,2022,2,0,0,0,1,0,2,0,0,"Big sandy","Texas","big sandy",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WOODSBORO PD",NA,2022,2,0,0,0,0,0,2,0,0,"Woodsboro","Texas","woodsboro",1,NA,NA,NA,2022-02-01
NA,NA,"texas","RICE PD",NA,2022,2,0,0,0,0,0,0,0,0,"Rice","Texas","rice",1,NA,NA,NA,2022-02-01
NA,NA,"texas","VALLEY MILLS PD",NA,2022,2,0,0,0,0,0,2,0,0,"Valley mills","Texas","valley mills",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FLOYD CO SO",NA,2022,2,0,0,0,1,0,0,0,0,"Floyd co so","Texas","floyd co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KEMP PD",NA,2022,2,0,0,0,0,2,1,1,0,"Kemp","Texas","kemp",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CRANE CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Crane co so","Texas","crane co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ROSCOE PD",NA,2022,2,0,0,0,0,0,0,0,0,"Roscoe","Texas","roscoe",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LA VERNIA PD",NA,2022,2,0,0,0,0,0,1,2,0,"La vernia","Texas","la vernia",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TIOGA PD",NA,2022,2,0,0,0,0,0,0,0,0,"Tioga","Texas","tioga",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FLORENCE PD",NA,2022,2,0,0,0,0,0,1,0,0,"Florence","Texas","florence",1,NA,NA,NA,2022-02-01
NA,NA,"texas","OYSTER CREEK PD",NA,2022,2,0,0,0,0,2,1,0,0,"Oyster creek","Texas","oyster creek",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GLASSCOCK CO SO",NA,2022,2,0,0,0,0,2,2,0,0,"Glasscock co so","Texas","glasscock co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CHINA GROVE PD",NA,2022,2,0,0,0,0,0,0,0,0,"China grove","Texas","china grove",1,NA,NA,NA,2022-02-01
NA,NA,"texas","FRANKSTON PD",NA,2022,2,0,0,0,0,0,1,0,0,"Frankston","Texas","frankston",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CROSBY CO SO",NA,2022,2,0,0,0,0,0,0,1,0,"Crosby co so","Texas","crosby co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KNOX CITY PD",NA,2022,2,0,0,0,0,0,0,0,0,"Knox city","Texas","knox city",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WORTHAM PD",NA,2022,2,0,0,0,0,0,1,0,0,"Wortham","Texas","wortham",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SEADRIFT PD",NA,2022,2,0,0,0,0,0,0,0,0,"Seadrift","Texas","seadrift",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MUSTANG RIDGE PD",NA,2022,2,0,0,0,2,0,2,0,0,"Mustang ridge","Texas","mustang ridge",1,NA,NA,NA,2022-02-01
NA,NA,"texas","COLLEGE STATION PD",NA,2022,2,0,5,0,9,18,196,12,0,"College station","Texas","college station",1,"Texas","COLLEGE STATION","https://txucr.nibrs.com/ReportsIndex/List",2022-02-01
NA,NA,"texas","CALVERT PD",NA,2022,2,0,0,0,0,0,0,0,0,"Calvert","Texas","calvert",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CHILDRESS CO SO",NA,2022,2,0,0,0,0,0,1,0,0,"Childress co so","Texas","childress co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MAYPEARL PD",NA,2022,2,0,0,0,0,0,0,0,0,"Maypearl","Texas","maypearl",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WAELDER PD",NA,2022,2,0,0,0,0,0,0,0,0,"Waelder","Texas","waelder",1,NA,NA,NA,2022-02-01
NA,NA,"texas","HILL COUNTRY VILLAGE PD",NA,2022,2,0,0,0,0,1,1,0,0,"Hill country village","Texas","hill country village",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BREMOND PD",NA,2022,2,0,0,0,0,0,0,0,0,"Bremond","Texas","bremond",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WINK PD",NA,2022,2,0,0,0,0,2,1,0,0,"Wink","Texas","wink",1,NA,NA,NA,2022-02-01
NA,NA,"texas","GARRISON PD",NA,2022,2,0,0,0,0,0,0,0,0,"Garrison","Texas","garrison",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PAYNE SPRINGS PD",NA,2022,2,0,0,0,0,0,0,0,0,"Payne springs","Texas","payne springs",1,NA,NA,NA,2022-02-01
NA,NA,"texas","MILFORD PD",NA,2022,2,0,0,0,0,1,0,0,0,"Milford","Texas","milford",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SURFSIDE BEACH PD",NA,2022,2,0,0,0,0,1,0,0,0,"Surfside beach","Texas","surfside beach",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WESTOVER HILLS PD",NA,2022,2,0,0,0,0,0,0,0,0,"Westover hills","Texas","westover hills",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SUNSET VALLEY PD",NA,2022,2,0,0,0,1,1,10,3,0,"Sunset valley","Texas","sunset valley",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BORDEN CO SO",NA,2022,2,0,0,0,0,1,0,0,0,"Borden co so","Texas","borden co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","WINKLER CO SO",NA,2022,2,0,0,0,0,2,6,2,0,"Winkler co so","Texas","winkler co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ALBA PD",NA,2022,2,0,0,0,0,0,0,0,0,"Alba","Texas","alba",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KENEDY CO SO",NA,2022,2,0,0,0,0,0,0,0,0,"Kenedy co so","Texas","kenedy co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CUNEY PD",NA,2022,2,0,0,0,0,0,0,0,0,"Cuney","Texas","cuney",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LOVING CO SO",NA,2022,2,0,0,0,0,1,3,0,0,"Loving co so","Texas","loving co so",1,NA,NA,NA,2022-02-01
NA,NA,"texas","LUFKIN ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Lufkin isd","Texas","lufkin isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","PLEASANTON ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Pleasanton isd","Texas","pleasanton isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SEALY ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Sealy isd","Texas","sealy isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BASTROP ISD PD",NA,2022,2,0,0,0,1,0,1,0,0,"Bastrop isd","Texas","bastrop isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","KILLEEN ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Killeen isd","Texas","killeen isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","UNIV OF TX HSC - SAN ANTONIO PD",NA,2022,2,0,0,0,0,0,0,0,0,"Univ of tx hsc - san antonio","Texas","univ of tx hsc - san antonio",1,NA,NA,NA,2022-02-01
NA,NA,"texas","UNIV OF TX SAN ANTONIO PD",NA,2022,2,0,0,0,0,1,15,2,0,"Univ of tx san antonio","Texas","univ of tx san antonio",1,NA,NA,NA,2022-02-01
NA,NA,"texas","JUDSON ISD PD",NA,2022,2,0,1,0,1,0,8,0,0,"Judson isd","Texas","judson isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","SAN ANTONIO ISD PD",NA,2022,2,0,0,1,1,6,9,1,1,"San antonio isd","Texas","san antonio isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ST MARYS UNIV PD",NA,2022,2,0,0,0,0,0,3,1,0,"St marys univ","Texas","st marys univ",1,NA,NA,NA,2022-02-01
NA,NA,"texas","NORTHSIDE ISD PD",NA,2022,2,0,1,0,1,0,0,0,0,"Northside isd","Texas","northside isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TX A&M UNIV: SAN ANTONIO PD",NA,2022,2,0,0,0,0,0,1,0,0,"Tx a&m univ: san antonio","Texas","tx a&m univ: san antonio",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ALVIN ISD PD",NA,2022,2,0,0,0,0,0,5,0,0,"Alvin isd","Texas","alvin isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","ANGLETON ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Angleton isd","Texas","angleton isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","COLUMBIA-BRAZORIA ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Columbia-brazoria isd","Texas","columbia-brazoria isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","BRAZOSPORT ISD PD",NA,2022,2,0,0,0,1,0,0,0,0,"Brazosport isd","Texas","brazosport isd",1,NA,NA,NA,2022-02-01
NA,NA,"texas","TX A&M UNIV COLLEGE STATION PD",NA,2022,2,0,0,0,0,4,49,1,0,"Tx a&m univ college station","Texas","tx a&m univ college station",1,NA,NA,NA,2022-02-01
NA,NA,"texas","CALHOUN CO ISD PD",NA,2022,2,0,0,0,0,0,0,0,0,"Calhoun co isd","Texas","calhoun co isd",1,NA,NA,NA,2022-02-01
