"date","agency_name","state_name","agency_full","agency_abbr","location_full","region","population","source_link","agency_num","source_type","source_method","most_recent_month","in_national_sample","Last Updated"
2025-06-01,"Mount Prospect","Illinois","Mount Prospect, Illinois","Mount Prospect, IL","Mount Prospect, Illinois","Midwest",53932,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Mount Vernon","New York","Mount Vernon, New York","Mount Vernon, NY","Mount Vernon, New York","Northeast",70812,"https://www.cmvny.com/518/Annual-Reports-Monthly-Crime-Stats-Histo",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Mountain View","California","Mountain View, California","Mountain View, CA","Mountain View, California","West",80382,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2024-08-01,"Muncie","Indiana","Muncie, Indiana","Muncie, IN","Muncie, Indiana","Midwest",65065,"From IN",1,"State UCR","Provided by State UCR Program","August 2024",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Murfreesboro","Tennessee","Murfreesboro, Tennessee","Murfreesboro, TN","Murfreesboro, Tennessee","South",166916,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Murrieta","California","Murrieta, California","Murrieta, CA","Murrieta, California","West",115037,"https://www.murrietaca.gov/759/Police-Activity-Reports",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2024-12-01,"Nampa","Idaho","Nampa, Idaho","Nampa, ID","Nampa, Idaho","West",116116,"https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","December 2024",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Napa","California","Napa, California","Napa, CA","Napa, California","West",77956,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-01-01,"Nashua","New Hampshire","Nashua, New Hampshire","Nashua, NH","Nashua, New Hampshire","Northeast",91145,"https://crimestats.dos.nh.gov/",1,"State UCR","Open Source","January 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Nashville","Tennessee","Nashville, Tennessee","Nashville, TN","Nashville, Tennessee","South",690495,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Nassau County","New York","Nassau County, New York","Nassau County, NY","Nassau County, New York","Northeast",1077192,"From Nassau County",1,"Agency Aggregated","Provided by Agency","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"National City","California","National City, California","National City, CA","National City, California","West",55270,"https://crimestats.arjis.org/default.aspx",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Full Sample","Nationwide","Full Sample, Nationwide","Full Sample, Nationwide","Full Sample, Nationwide","Other",112242413,"https://ah-datalytics.github.io/rtci/list/list.html",548,"Aggregate","All agencies with complete data through most recent month.","June 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Bedford","Massachusetts","New Bedford, Massachusetts","New Bedford, MA","New Bedford, Massachusetts","Northeast",100876,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Braunfels","Texas","New Braunfels, Texas","New Braunfels, TX","New Braunfels, Texas","South",111942,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Britain","Connecticut","New Britain, Connecticut","New Britain, CT","New Britain, Connecticut","Northeast",74609,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Hanover County","North Carolina","New Hanover County, North Carolina","New Hanover County, NC","New Hanover County, North Carolina","South",105363,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"New Haven","Connecticut","New Haven, Connecticut","New Haven, CT","New Haven, Connecticut","Northeast",141481,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Orleans","Louisiana","New Orleans, Louisiana","New Orleans, LA","New Orleans, Louisiana","South",364197,"https://data.nola.gov/Public-Safety-and-Preparedness/Electronic-Police-Report-2024/c5iy-ew8n/explore/query/SELECT%0A%20%20%60item_number%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60disposition%60%2C%0A%20%20%60signal_type%60%2C%0A%20%20%60signal_description%60%2C%0A%20%20%60occurred_date_time%60%2C%0A%20%20%60charge_code%60%2C%0A%20%20%60charge_description%60%2C%0A%20%20%60offender_number%60%2C%0A%20%20%60offenderid%60%2C%0A%20%20%60offenderstatus%60%2C%0A%20%20%60offender_race%60%2C%0A%20%20%60offender_gender%60%2C%0A%20%20%60offender_age%60%2C%0A%20%20%60victim_number%60%2C%0A%20%20%60persontype%60%2C%0A%20%20%60victim_race%60%2C%0A%20%20%60victim_gender%60%2C%0A%20%20%60victim_age%60%2C%0A%20%20%60victim_fatal_status%60%2C%0A%20%20%60hate_crime%60%2C%0A%20%20%60report_type%60/page/filter",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New Rochelle","New York","New Rochelle, New York","New Rochelle, NY","New Rochelle, New York","Northeast",83357,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"New York City","New York","New York City, New York","New York City, NY","New York City, New York","Northeast",8184044,"https://compstat.nypdonline.org/",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Newark","New Jersey","Newark, New Jersey","Newark, NJ","Newark, New Jersey","Northeast",303827,"https://www.newarkpublicsafety.org/npd/crime-statistics/",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Newark","Ohio","Newark, Ohio","Newark, OH","Newark, Ohio","Midwest",51147,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Newport Beach","California","Newport Beach, California","Newport Beach, CA","Newport Beach, California","West",83392,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Newport News","Virginia","Newport News, Virginia","Newport News, VA","Newport News, Virginia","South",183600,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Newton","Massachusetts","Newton, Massachusetts","Newton, MA","Newton, Massachusetts","Northeast",86996,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Noblesville","Indiana","Noblesville, Indiana","Noblesville, IN","Noblesville, Indiana","Midwest",74211,"From IN",1,"State UCR","Provided by State UCR Program","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Norfolk","Virginia","Norfolk, Virginia","Norfolk, VA","Norfolk, Virginia","South",230849,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Normal","Illinois","Normal, Illinois","Normal, IL","Normal, Illinois","Midwest",52883,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Norman","Oklahoma","Norman, Oklahoma","Norman, OK","Norman, Oklahoma","South",130366,"https://www.normanok.gov/public-safety/police-department/open-data-portal/offenses",1,"Agency RMS","Open Source","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-05-01,"North Bergen Township","New Jersey","North Bergen Township, New Jersey","North Bergen Township, NJ","North Bergen Township, New Jersey","Northeast",59147,"http://www.northbergenpolice.com/report/datasets/crime-statistics/",1,"Agency Aggregated","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"North Charleston","South Carolina","North Charleston, South Carolina","North Charleston, SC","North Charleston, South Carolina","South",120162,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"North Las Vegas","Nevada","North Las Vegas, Nevada","North Las Vegas, NV","North Las Vegas, Nevada","West",290751,"https://nevadacrimestats.nv.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"North Little Rock","Arkansas","North Little Rock, Arkansas","North Little Rock, AR","North Little Rock, Arkansas","South",64612,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"North Richland Hills","Texas","North Richland Hills, Texas","North Richland Hills, TX","North Richland Hills, Texas","South",70853,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Norwalk","Connecticut","Norwalk, Connecticut","Norwalk, CT","Norwalk, Connecticut","Northeast",91639,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Novi","Michigan","Novi, Michigan","Novi, MI","Novi, Michigan","Midwest",66482,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"O'Fallon","Missouri","O'Fallon, Missouri","O'Fallon, MO","O'Fallon, Missouri","Midwest",94702,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Oak Lawn","Illinois","Oak Lawn, Illinois","Oak Lawn, IL","Oak Lawn, Illinois","Midwest",55368,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Oceanside","California","Oceanside, California","Oceanside, CA","Oceanside, California","West",171348,"https://crimestats.arjis.org/default.aspx",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Odessa","Texas","Odessa, Texas","Odessa, TX","Odessa, Texas","South",111922,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Ogden","Utah","Ogden, Utah","Ogden, UT","Ogden, Utah","West",86593,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Oklahoma City","Oklahoma","Oklahoma City, Oklahoma","Oklahoma City, OK","Oklahoma City, Oklahoma","South",700764,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Omaha","Nebraska","Omaha, Nebraska","Omaha, NE","Omaha, Nebraska","Midwest",481471,"https://police.cityofomaha.org/opd-crime-statistics",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Onslow County","North Carolina","Onslow County, North Carolina","Onslow County, NC","Onslow County, North Carolina","South",125993,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Orem","Utah","Orem, Utah","Orem, UT","Orem, Utah","West",94682,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Oshkosh","Wisconsin","Oshkosh, Wisconsin","Oshkosh, WI","Oshkosh, Wisconsin","Midwest",65548,"https://www.oshkoshpd.com/MonthlyCrimeStats/Default.aspx",1,"Agency Aggregated","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2024-05-01,"Ottawa County","Michigan","Ottawa County, Michigan","Ottawa County, MI","Ottawa County, Michigan","Midwest",260699,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","May 2024",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Owensboro","Kentucky","Owensboro, Kentucky","Owensboro, KY","Owensboro, Kentucky","South",59937,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Palatine","Illinois","Palatine, Illinois","Palatine, IL","Palatine, Illinois","Midwest",64407,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Palo Alto","California","Palo Alto, California","Palo Alto, CA","Palo Alto, California","West",64855,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Parker","Colorado","Parker, Colorado","Parker, CO","Parker, Colorado","West",62431,"https://coloradocrimestats.state.co.us/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Parker County","Texas","Parker County, Texas","Parker County, TX","Parker County, Texas","South",114776,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Parma","Ohio","Parma, Ohio","Parma, OH","Parma, Ohio","Midwest",78913,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Pasadena","Texas","Pasadena, Texas","Pasadena, TX","Pasadena, Texas","South",145850,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pasadena","California","Pasadena, California","Pasadena, CA","Pasadena, California","West",132210,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Paterson","New Jersey","Paterson, New Jersey","Paterson, NJ","Paterson, New Jersey","Northeast",155991,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pawtucket","Rhode Island","Pawtucket, Rhode Island","Pawtucket, RI","Pawtucket, Rhode Island","Northeast",75100,"https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2024-12-01,"Peabody","Massachusetts","Peabody, Massachusetts","Peabody, MA","Peabody, Massachusetts","Northeast",53841,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","December 2024",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pearland","Texas","Pearland, Texas","Pearland, TX","Pearland, Texas","South",127433,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Peoria","Arizona","Peoria, Arizona","Peoria, AZ","Peoria, Arizona","West",200886,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Petaluma","California","Petaluma, California","Petaluma, CA","Petaluma, California","West",58099,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pflugerville","Texas","Pflugerville, Texas","Pflugerville, TX","Pflugerville, Texas","South",65599,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pharr","Texas","Pharr, Texas","Pharr, TX","Pharr, Texas","South",80359,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Philadelphia","Pennsylvania","Philadelphia, Pennsylvania","Philadelphia, PA","Philadelphia, Pennsylvania","Northeast",1550843,"https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Phoenix","Arizona","Phoenix, Arizona","Phoenix, AZ","Phoenix, Arizona","West",1660686,"https://www.phoenix.gov/administration/departments/police/crime-stats-data/crime-stats-maps.html",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pima County","Arizona","Pima County, Arizona","Pima County, AZ","Pima County, Arizona","West",365222,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Pinal County","Arizona","Pinal County, Arizona","Pinal County, AZ","Pinal County, Arizona","West",229832,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pittsburgh","Pennsylvania","Pittsburgh, Pennsylvania","Pittsburgh, PA","Pittsburgh, Pennsylvania","Northeast",304825,"https://data.wprdc.org/dataset/monthly-criminal-activity-dashboard/resource/bd41992a-987a-4cca-8798-fbe1cd946b07",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pittsfield","Massachusetts","Pittsfield, Massachusetts","Pittsfield, MA","Pittsfield, Massachusetts","Northeast",43078,"From Pittsfield PD",1,"Agency Aggregated","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Plano","Texas","Plano, Texas","Plano, TX","Plano, Texas","South",291140,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pleasanton","California","Pleasanton, California","Pleasanton, CA","Pleasanton, California","West",75238,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Plymouth","Massachusetts","Plymouth, Massachusetts","Plymouth, MA","Plymouth, Massachusetts","Northeast",68771,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Plymouth","Minnesota","Plymouth, Minnesota","Plymouth, MN","Plymouth, Minnesota","Midwest",77576,"https://cde.state.mn.us/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Pocatello","Idaho","Pocatello, Idaho","Pocatello, ID","Pocatello, Idaho","West",58390,"https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Port Arthur","Texas","Port Arthur, Texas","Port Arthur, TX","Port Arthur, Texas","South",55371,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Porterville","California","Porterville, California","Porterville, CA","Porterville, California","West",63165,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Portland","Oregon","Portland, Oregon","Portland, OR","Portland, Oregon","West",626146,"https://public.tableau.com/app/profile/portlandpolicebureau/viz/New_Monthly_Neighborhood/MonthlyOffenseTotals",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Portsmouth","Virginia","Portsmouth, Virginia","Portsmouth, VA","Portsmouth, Virginia","South",96649,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Prescott Valley","Arizona","Prescott Valley, Arizona","Prescott Valley, AZ","Prescott Valley, Arizona","West",50166,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Prince George's County","Maryland","Prince George's County, Maryland","Prince George's County, MD","Prince George's County, Maryland","South",725229,"https://data.princegeorgescountymd.gov/browse?category=Public+Safety&sortBy=relevance&page=1&pageSize=20",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Prince William County","Virginia","Prince William County, Virginia","Prince William County, VA","Prince William County, Virginia","South",480467,"From VA",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Providence","Rhode Island","Providence, Rhode Island","Providence, RI","Providence, Rhode Island","Northeast",189590,"https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Provo","Utah","Provo, Utah","Provo, UT","Provo, Utah","West",112743,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-02-01,"Pueblo","Colorado","Pueblo, Colorado","Pueblo, CO","Pueblo, Colorado","West",111240,"https://coloradocrimestats.state.co.us/public/View/dispview.aspx",1,"State UCR","Open Source","February 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Quincy","Massachusetts","Quincy, Massachusetts","Quincy, MA","Quincy, Massachusetts","Northeast",102465,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Racine","Wisconsin","Racine, Wisconsin","Racine, WI","Racine, Wisconsin","Midwest",75858,"From WI",1,"State UCR","Provided by State UCR Program","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Raleigh","North Carolina","Raleigh, North Carolina","Raleigh, NC","Raleigh, North Carolina","South",482842,"From NC",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Rapid City","South Dakota","Rapid City, South Dakota","Rapid City, SD","Rapid City, South Dakota","Midwest",80850,"https://sdcrime.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Reading","Pennsylvania","Reading, Pennsylvania","Reading, PA","Reading, Pennsylvania","Northeast",97790,"https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Redlands","California","Redlands, California","Redlands, CA","Redlands, California","West",74147,"https://www.cityofredlands.org/police",1,"Agency Aggregated","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Redondo Beach","California","Redondo Beach, California","Redondo Beach, CA","Redondo Beach, California","West",67742,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Redwood City","California","Redwood City, California","Redwood City, CA","Redwood City, California","West",78765,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Reno","Nevada","Reno, Nevada","Reno, NV","Reno, Nevada","West",277792,"https://nevadacrimestats.nv.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Revere","Massachusetts","Revere, Massachusetts","Revere, MA","Revere, Massachusetts","Northeast",57132,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Richardson","Texas","Richardson, Texas","Richardson, TX","Richardson, Texas","South",119008,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Richland","Washington","Richland, Washington","Richland, WA","Richland, Washington","West",63816,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Richmond","California","Richmond, California","Richmond, CA","Richmond, California","West",113282,"https://www.ci.richmond.ca.us/4010/Crime-Statistics-Reports",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Richmond","Virginia","Richmond, Virginia","Richmond, VA","Richmond, Virginia","South",230789,"https://apps.richmondgov.com/applications/CrimeInfo",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Riverside","California","Riverside, California","Riverside, CA","Riverside, California","West",323473,"https://www.riversideca.gov/transparency/data/dataset/show/27",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Roanoke","Virginia","Roanoke, Virginia","Roanoke, VA","Roanoke, Virginia","South",96925,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Rochester","Minnesota","Rochester, Minnesota","Rochester, MN","Rochester, Minnesota","Midwest",122035,"https://cde.state.mn.us/",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rochester","New York","Rochester, New York","Rochester, NY","Rochester, New York","Northeast",208452,"https://data-rpdny.opendata.arcgis.com/datasets/rpdny::rpd-part-i-crime-2011-to-present/explore",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rock Hill","South Carolina","Rock Hill, South Carolina","Rock Hill, SC","Rock Hill, South Carolina","South",75681,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
